年	月	日	時	分	GoogleLat	GoogleLng	死	受傷	2-30
113	5	27	8	35	24.9996542	121.5755864	0	3	0
113	5	27	8	35	24.9996542	121.5755864	0	3	0
113	5	27	8	35	24.9996542	121.5755864	0	3	0
113	5	27	8	35	24.9996542	121.5755864	0	3	0
113	5	27	8	46	25.0398297	121.6204336	0	2	0
113	5	27	8	46	25.0398297	121.6204336	0	2	0
113	5	27	8	46	25.0398297	121.6204336	0	2	0
113	5	27	8	57	25.0642956	121.5458823	0	1	0
113	5	27	8	57	25.0642956	121.5458823	0	1	0
113	5	27	8	57	25.0642956	121.5458823	0	1	0
113	5	27	8	58	25.0477808	121.5206913	0	1	0
113	5	27	8	58	25.0477808	121.5206913	0	1	0
113	5	27	8	58	25.0477808	121.5206913	0	1	0
113	5	27	9	0	25.0249373	121.4962369	0	2	0
113	5	27	9	0	25.0249373	121.4962369	0	2	0
113	5	27	9	0	25.0249373	121.4962369	0	2	0
113	5	27	9	8	25.0628567	121.516047	0	2	0
113	5	27	9	8	25.0628567	121.516047	0	2	0
113	5	27	9	8	25.0628567	121.516047	0	2	0
113	5	27	9	8	25.0628567	121.516047	0	2	0
113	5	27	9	18	25.03294546	121.5472695	0	1	0
113	5	27	9	18	25.03294546	121.5472695	0	1	0
113	5	27	9	22	25.0670243	121.5813119	0	1	0
113	5	27	9	22	25.0670243	121.5813119	0	1	0
113	5	27	9	34	25.0328011	121.4998342	0	3	0
113	5	27	9	34	25.0328011	121.4998342	0	3	0
113	5	27	9	34	25.0328011	121.4998342	0	3	0
113	5	27	9	41	25.0925625	121.5045573	0	2	0
113	5	27	9	41	25.0925625	121.5045573	0	2	0
113	5	27	10	10	25.0436047	121.5416517	0	1	0
113	5	27	10	10	25.0436047	121.5416517	0	1	0
113	5	27	10	10	25.1221165	121.4808338	0	3	0
113	5	27	10	10	25.1221165	121.4808338	0	3	0
113	5	27	10	10	25.1221165	121.4808338	0	3	0
113	5	27	10	14	25.0466567	121.5779106	0	2	0
113	5	27	10	14	25.0466567	121.5779106	0	2	0
113	5	27	10	15	25.06350118	121.6099683	0	1	0
113	5	27	10	15	25.06350118	121.6099683	0	1	0
113	5	27	10	27	25.03321009	121.553466	0	1	0
113	5	27	10	27	25.03321009	121.553466	0	1	0
113	5	27	10	50	25.0859087	121.5126508	0	1	0
113	5	27	10	50	25.0859087	121.5126508	0	1	0
113	5	27	11	14	24.988093	121.5538755	0	1	0
113	5	27	11	14	24.988093	121.5538755	0	1	0
113	5	27	11	44	25.0231182	121.5343869	0	1	0
113	5	27	11	44	25.0231182	121.5343869	0	1	0
113	5	27	11	44	25.0231182	121.5343869	0	1	0
113	5	27	11	47	25.1208716	121.5002055	0	1	0
113	5	27	11	47	25.1208716	121.5002055	0	1	0
113	5	27	11	58	25.1053525	121.5441489	0	1	0
113	5	27	11	58	25.1053525	121.5441489	0	1	0
113	5	27	11	58	25.1053525	121.5441489	0	1	0
113	5	27	11	58	25.1053525	121.5441489	0	1	0
113	5	27	12	15	25.0508951	121.5171413	0	1	0
113	5	27	12	15	25.0508951	121.5171413	0	1	0
113	5	27	12	15	24.97985083	121.5588313	0	1	0
113	5	27	12	15	24.97985083	121.5588313	0	1	0
113	5	27	13	0	25.08583326	121.5603751	0	1	0
113	5	27	13	0	25.08583326	121.5603751	0	1	0
113	5	27	13	1	24.97945522	121.5675744	0	2	0
113	5	27	13	1	24.97945522	121.5675744	0	2	0
113	5	27	13	5	24.9892327	121.566905	0	1	0
113	5	27	13	5	24.9892327	121.566905	0	1	0
113	5	27	13	5	24.9892327	121.566905	0	1	0
113	5	27	13	50	25.0718508	121.5199366	0	1	0
113	5	27	13	50	25.0718508	121.5199366	0	1	0
113	5	27	13	54	25.0645708	121.5441256	0	1	0
113	5	27	13	54	25.0645708	121.5441256	0	1	0
113	5	27	14	9	25.0265253	121.5616837	0	1	0
113	5	27	14	9	25.0265253	121.5616837	0	1	0
113	5	27	14	25	25.0280791	121.5553586	0	2	0
113	5	27	14	25	25.0280791	121.5553586	0	2	0
113	5	27	14	42	25.0822697	121.5666861	0	1	0
113	5	27	14	42	25.0822697	121.5666861	0	1	0
113	5	27	15	22	25.101754	121.5309866	0	2	0
113	5	27	15	22	25.101754	121.5309866	0	2	0
113	5	27	15	22	25.101754	121.5309866	0	2	0
113	5	27	15	25	25.0812212	121.5485466	0	1	0
113	5	27	15	25	25.0812212	121.5485466	0	1	0
113	5	27	16	52	25.00556927	121.5670256	0	1	0
113	5	27	16	52	25.00556927	121.5670256	0	1	0
113	5	27	17	15	25.0631448	121.5649808	0	1	0
113	5	27	17	15	25.0631448	121.5649808	0	1	0
113	5	27	17	24	25.042612	121.5493382	0	1	0
113	5	27	17	24	25.042612	121.5493382	0	1	0
113	5	27	17	40	25.02812397	121.4946196	0	1	0
113	5	27	17	40	25.02812397	121.4946196	0	1	0
113	5	27	17	40	25.08313063	121.5935737	0	1	0
113	5	27	17	40	25.08313063	121.5935737	0	1	0
113	5	27	17	40	25.08313063	121.5935737	0	1	0
113	5	27	17	45	25.06293075	121.5243512	0	1	0
113	5	27	17	45	25.06293075	121.5243512	0	1	0
113	5	27	17	57	25.0414272	121.5791338	0	1	0
113	5	27	17	57	25.0414272	121.5791338	0	1	0
113	5	27	18	10	25.0487789	121.5170399	0	2	0
113	5	27	18	10	25.0487789	121.5170399	0	2	0
113	5	27	18	10	25.0487789	121.5170399	0	2	0
113	5	27	18	31	25.0398527	121.543034	0	2	0
113	5	27	18	31	25.0398527	121.543034	0	2	0
113	5	27	18	31	25.0398527	121.543034	0	2	0
113	5	27	18	35	25.04608501	121.5068822	0	1	0
113	5	27	18	35	25.04608501	121.5068822	0	1	0
113	5	27	18	35	25.0280648	121.5569777	0	1	0
113	5	27	18	35	25.0280648	121.5569777	0	1	0
113	5	27	18	39	25.0628819	121.5121779	0	2	0
113	5	27	18	39	25.0628819	121.5121779	0	2	0
113	5	27	18	55	25.02465833	121.5108916	0	1	0
113	5	27	18	55	25.02465833	121.5108916	0	1	0
113	5	27	19	0	25.1336952	121.4959821	0	1	0
113	5	27	19	0	25.1336952	121.4959821	0	1	0
113	5	27	19	15	25.05860602	121.5688956	0	1	0
113	5	27	19	15	25.05860602	121.5688956	0	1	0
113	5	27	19	30	25.06444	121.540149	0	1	0
113	5	27	19	30	25.06444	121.540149	0	1	0
113	5	27	20	20	25.0958828	121.4974198	0	1	0
113	5	27	20	20	25.0958828	121.4974198	0	1	0
113	5	27	20	56	25.0302901	121.5221241	0	1	0
113	5	27	20	56	25.0302901	121.5221241	0	1	0
113	5	27	21	29	24.9961806	121.5447405	0	1	0
113	5	27	21	29	24.9961806	121.5447405	0	1	0
113	5	27	21	29	24.9961806	121.5447405	0	1	0
113	5	27	21	39	25.0928605	121.5255639	0	2	0
113	5	27	21	39	25.0928605	121.5255639	0	2	0
113	5	27	21	39	25.0928605	121.5255639	0	2	0
113	5	27	22	14	25.0390473	121.5696975	0	2	0
113	5	27	22	14	25.0390473	121.5696975	0	2	0
113	5	28	0	35	25.1519578	121.5331028	0	1	0
113	5	28	0	35	25.1519578	121.5331028	0	1	0
113	5	28	1	41	25.0497775	121.5217409	0	2	0
113	5	28	1	41	25.0497775	121.5217409	0	2	0
113	5	28	1	41	25.0497775	121.5217409	0	2	0
113	5	28	4	10	25.05524563	121.5254423	0	1	0
113	5	28	4	10	25.05524563	121.5254423	0	1	0
113	5	28	7	26	25.078723	121.5981159	0	1	0
113	5	28	7	26	25.078723	121.5981159	0	1	0
113	5	28	7	30	25.08047656	121.5843817	0	1	0
113	5	28	7	30	25.08047656	121.5843817	0	1	0
113	5	28	7	48	25.0512413	121.5759668	0	2	0
113	5	28	7	48	25.0512413	121.5759668	0	2	0
113	5	28	8	5	25.0837144	121.550795	0	1	0
113	5	28	8	5	25.0837144	121.550795	0	1	0
113	5	28	8	28	25.05625248	121.5137792	0	1	0
113	5	28	8	28	25.05625248	121.5137792	0	1	0
113	5	28	8	28	25.05625248	121.5137792	0	1	0
113	5	28	8	35	25.07011926	121.5828676	0	2	0
113	5	28	8	35	25.07011926	121.5828676	0	2	0
113	5	28	8	41	25.107199	121.5347812	0	1	0
113	5	28	8	41	25.107199	121.5347812	0	1	0
113	5	28	8	46	25.09848506	121.5374569	0	1	0
113	5	28	8	46	25.09848506	121.5374569	0	1	0
113	5	28	8	48	25.09370957	121.5279727	0	1	0
113	5	28	8	48	25.09370957	121.5279727	0	1	0
113	5	28	8	53	25.0215441	121.5580564	0	1	0
113	5	28	8	53	25.0215441	121.5580564	0	1	0
113	5	28	9	19	25.0425004	121.5227112	0	1	0
113	5	28	9	19	25.0425004	121.5227112	0	1	0
113	5	28	9	24	25.0452213	121.5823563	0	1	0
113	5	28	9	24	25.0452213	121.5823563	0	1	0
113	5	28	9	31	25.0277559	121.5571197	0	2	0
113	5	28	9	31	25.0277559	121.5571197	0	2	0
113	5	28	9	40	25.02703029	121.5635957	0	1	0
113	5	28	9	40	25.02703029	121.5635957	0	1	0
113	5	28	9	40	25.02703029	121.5635957	0	1	0
113	5	28	9	45	25.0710181	121.5754859	0	1	0
113	5	28	9	45	25.0710181	121.5754859	0	1	0
113	5	28	9	47	25.0405375	121.5684458	0	1	0
113	5	28	9	47	25.0405375	121.5684458	0	1	0
113	5	28	10	0	24.9866849	121.5458089	0	2	0
113	5	28	10	0	24.9866849	121.5458089	0	2	0
113	5	28	10	16	25.0494125	121.5760224	0	2	0
113	5	28	10	16	25.0494125	121.5760224	0	2	0
113	5	28	10	18	25.0405122	121.5697427	0	1	0
113	5	28	10	18	25.0405122	121.5697427	0	1	0
113	5	28	10	24	25.0618082	121.5545274	0	2	0
113	5	28	10	24	25.0618082	121.5545274	0	2	0
113	5	28	10	45	25.0417022	121.5023273	0	1	0
113	5	28	10	45	25.0417022	121.5023273	0	1	0
113	5	28	10	49	25.033808	121.5008294	0	1	0
113	5	28	10	49	25.033808	121.5008294	0	1	0
113	5	28	11	0	25.0545123	121.5461347	0	1	0
113	5	28	11	0	25.0545123	121.5461347	0	1	0
113	5	28	11	6	25.048601	121.5438615	0	1	0
113	5	28	11	6	25.048601	121.5438615	0	1	0
113	5	28	11	12	25.05994932	121.5461991	0	2	0
113	5	28	11	12	25.05994932	121.5461991	0	2	0
113	5	28	11	12	25.05994932	121.5461991	0	2	0
113	5	28	11	17	25.0486326	121.5071025	0	1	0
113	5	28	11	17	25.0486326	121.5071025	0	1	0
113	5	28	11	18	25.0279522	121.5216687	0	1	0
113	5	28	11	18	25.0279522	121.5216687	0	1	0
113	5	28	11	18	25.0279522	121.5216687	0	1	0
113	5	28	11	23	25.0259753	121.5344765	0	1	0
113	5	28	11	23	25.0259753	121.5344765	0	1	0
113	5	28	12	40	25.1086435	121.5310761	0	1	0
113	5	28	12	40	25.1086435	121.5310761	0	1	0
113	5	28	13	13	25.0333956	121.4893749	0	2	0
113	5	28	13	13	25.0333956	121.4893749	0	2	0
113	5	28	13	44	25.0385607	121.5329272	0	1	0
113	5	28	13	44	25.0385607	121.5329272	0	1	0
113	5	28	14	2	25.059195	121.5255706	0	2	0
113	5	28	14	2	25.059195	121.5255706	0	2	0
113	5	28	14	24	25.0539531	121.5178967	0	1	0
113	5	28	14	24	25.0539531	121.5178967	0	1	0
113	5	28	14	40	25.034247	121.5480752	0	1	0
113	5	28	14	40	25.034247	121.5480752	0	1	0
113	5	28	14	48	25.0623316	121.5748938	0	1	0
113	5	28	14	48	25.0623316	121.5748938	0	1	0
113	5	28	15	17	25.0448689	121.5179116	0	1	0
113	5	28	15	17	25.0448689	121.5179116	0	1	0
113	5	28	16	0	25.09221785	121.5051597	0	1	0
113	5	28	16	0	25.09221785	121.5051597	0	1	0
113	5	28	16	1	25.0276	121.5631453	0	1	0
113	5	28	16	1	25.0276	121.5631453	0	1	0
113	5	28	16	25	25.0489659	121.5065746	0	1	0
113	5	28	16	25	25.0489659	121.5065746	0	1	0
113	5	28	16	25	25.0489659	121.5065746	0	1	0
113	5	28	16	40	25.11045506	121.548534	0	1	0
113	5	28	16	40	25.11045506	121.548534	0	1	0
113	5	28	16	40	25.11045506	121.548534	0	1	0
113	5	28	16	52	25.0466671	121.5718659	0	2	0
113	5	28	16	52	25.0466671	121.5718659	0	2	0
113	5	28	16	52	25.0466671	121.5718659	0	2	0
113	5	28	16	55	25.0583244	121.563267	0	1	0
113	5	28	16	55	25.0583244	121.563267	0	1	0
113	5	28	17	5	25.0507087	121.5654696	0	2	0
113	5	28	17	5	25.0507087	121.5654696	0	2	0
113	5	28	17	23	25.036062	121.557584	0	1	0
113	5	28	17	23	25.036062	121.557584	0	1	0
113	5	28	17	29	25.0505742	121.5068528	0	2	0
113	5	28	17	29	25.0505742	121.5068528	0	2	0
113	5	28	17	38	25.0363512	121.5759016	0	2	0
113	5	28	17	38	25.0363512	121.5759016	0	2	0
113	5	28	17	40	25.0332269	121.5176241	0	1	0
113	5	28	17	40	25.0332269	121.5176241	0	1	0
113	5	28	17	50	25.0675778	121.5765111	0	1	0
113	5	28	17	50	25.0675778	121.5765111	0	1	0
113	5	28	18	5	25.07748081	121.5444068	0	2	0
113	5	28	18	5	25.07748081	121.5444068	0	2	0
113	5	28	18	17	25.0504743	121.5939623	0	1	0
113	5	28	18	17	25.0504743	121.5939623	0	1	0
113	5	28	18	20	25.0653835	121.5877131	0	2	0
113	5	28	18	20	25.0653835	121.5877131	0	2	0
113	5	28	18	22	24.98739851	121.5489061	0	1	0
113	5	28	18	22	24.98739851	121.5489061	0	1	0
113	5	28	18	33	25.0997214	121.5233965	0	1	0
113	5	28	18	33	25.0997214	121.5233965	0	1	0
113	5	28	18	45	25.0970608	121.5330093	0	1	0
113	5	28	18	45	25.0970608	121.5330093	0	1	0
113	5	28	18	48	25.1187105	121.5157316	0	2	0
113	5	28	18	48	25.1187105	121.5157316	0	2	0
113	5	28	19	20	25.0540916	121.592027	0	1	0
113	5	28	19	20	25.0540916	121.592027	0	1	0
113	5	28	19	40	24.9882565	121.5616556	0	1	0
113	5	28	19	40	24.9882565	121.5616556	0	1	0
113	5	28	20	25	25.0116411	121.537838	0	1	0
113	5	28	20	25	25.0116411	121.537838	0	1	0
113	5	28	20	54	25.0581927	121.5130043	1	0	0
113	5	28	20	54	25.0581927	121.5130043	1	0	0
113	5	28	21	20	25.06160931	121.5507221	0	1	0
113	5	28	21	20	25.06160931	121.5507221	0	1	0
113	5	28	21	37	25.0502312	121.5108098	0	1	0
113	5	28	21	37	25.0502312	121.5108098	0	1	0
113	5	28	21	47	25.04266579	121.5296123	0	2	0
113	5	28	21	47	25.04266579	121.5296123	0	2	0
113	5	28	22	4	25.0224858	121.554663	0	1	0
113	5	28	22	4	25.0224858	121.554663	0	1	0
113	5	28	22	51	25.075409	121.5139731	0	2	0
113	5	28	22	51	25.075409	121.5139731	0	2	0
113	5	28	22	51	25.075409	121.5139731	0	2	0
113	5	28	23	18	24.9963329	121.5403874	0	3	0
113	5	28	23	18	24.9963329	121.5403874	0	3	0
113	5	28	23	18	24.9963329	121.5403874	0	3	0
113	5	28	23	19	25.0216299	121.555557	0	1	0
113	5	28	23	19	25.0216299	121.555557	0	1	0
113	5	29	0	57	25.0530334	121.5190276	0	1	0
113	5	29	0	57	25.0530334	121.5190276	0	1	0
113	5	29	2	30	25.10861651	121.5360595	0	1	0
113	5	29	2	30	25.10861651	121.5360595	0	1	0
113	5	29	3	45	25.0297451	121.5153877	0	1	0
113	5	29	3	45	25.0297451	121.5153877	0	1	0
113	5	29	5	50	25.0638248	121.6110477	0	2	0
113	5	29	5	50	25.0638248	121.6110477	0	2	0
113	5	29	6	42	25.0518104	121.6036193	0	1	0
113	5	29	6	42	25.0518104	121.6036193	0	1	0
113	5	29	6	47	25.109641	121.5123251	0	1	0
113	5	29	6	47	25.109641	121.5123251	0	1	0
113	5	29	6	56	25.0351223	121.5460125	0	1	0
113	5	29	6	56	25.0351223	121.5460125	0	1	0
113	5	29	7	20	25.1228437	121.4679464	0	1	0
113	5	29	7	20	25.1228437	121.4679464	0	1	0
113	5	29	7	27	25.0352891	121.5768344	0	2	0
113	5	29	7	27	25.0352891	121.5768344	0	2	0
113	5	29	7	41	25.0497296	121.5836191	0	1	0
113	5	29	7	41	25.0497296	121.5836191	0	1	0
113	5	29	7	45	25.0939917	121.4978352	0	1	0
113	5	29	7	45	25.0939917	121.4978352	0	1	0
113	5	29	8	25	25.0323614	121.4889516	0	1	0
113	5	29	8	25	25.0323614	121.4889516	0	1	0
113	5	29	8	34	25.0461536	121.552036	0	1	0
113	5	29	8	34	25.0461536	121.552036	0	1	0
113	5	29	8	39	25.07209632	121.512633	0	1	0
113	5	29	8	39	25.07209632	121.512633	0	1	0
113	5	29	8	42	25.0424103	121.5788698	0	1	0
113	5	29	8	42	25.0424103	121.5788698	0	1	0
113	5	29	8	45	25.0360671	121.5276999	0	2	0
113	5	29	8	45	25.0360671	121.5276999	0	2	0
113	5	29	8	45	25.0360671	121.5276999	0	2	0
113	5	29	8	48	25.0633329	121.5660655	0	2	0
113	5	29	8	48	25.0633329	121.5660655	0	2	0
113	5	29	8	48	25.0633329	121.5660655	0	2	0
113	5	29	8	50	25.04237021	121.5264059	0	2	0
113	5	29	8	50	25.04237021	121.5264059	0	2	0
113	5	29	8	52	25.0465812	121.5884278	0	1	0
113	5	29	8	52	25.0465812	121.5884278	0	1	0
113	5	29	9	8	24.9847615	121.5633996	0	2	0
113	5	29	9	8	24.9847615	121.5633996	0	2	0
113	5	29	9	12	25.02745172	121.4952359	0	1	0
113	5	29	9	12	25.02745172	121.4952359	0	1	0
113	5	29	9	13	25.060046	121.614347	0	1	0
113	5	29	9	13	25.060046	121.614347	0	1	0
113	5	29	9	39	25.1377743	121.4842421	0	1	0
113	5	29	9	39	25.1377743	121.4842421	0	1	0
113	5	29	9	41	25.0550529	121.6166885	0	2	0
113	5	29	9	41	25.0550529	121.6166885	0	2	0
113	5	29	10	10	24.98345798	121.5700602	0	1	0
113	5	29	10	10	24.98345798	121.5700602	0	1	0
113	5	29	10	20	25.1109521	121.5161184	0	1	0
113	5	29	10	20	25.1109521	121.5161184	0	1	0
113	5	29	10	30	25.0383108	121.5740756	0	1	0
113	5	29	10	30	25.0383108	121.5740756	0	1	0
113	5	29	10	30	25.0383108	121.5740756	0	1	0
113	5	29	10	32	24.991584	121.5711692	0	1	0
113	5	29	10	32	24.991584	121.5711692	0	1	0
113	5	29	10	40	25.07777645	121.5391081	0	2	0
113	5	29	10	40	25.07777645	121.5391081	0	2	0
113	5	29	11	10	25.1043519	121.5213983	0	2	0
113	5	29	11	10	25.1043519	121.5213983	0	2	0
113	5	29	11	14	25.05477346	121.5804028	0	1	0
113	5	29	11	14	25.05477346	121.5804028	0	1	0
113	5	29	11	15	25.0328065	121.5595336	0	1	0
113	5	29	11	15	25.0328065	121.5595336	0	1	0
113	5	29	11	27	25.0296695	121.4893644	0	2	0
113	5	29	11	27	25.0296695	121.4893644	0	2	0
113	5	29	11	30	25.0649185	121.5242974	0	1	0
113	5	29	11	30	25.0649185	121.5242974	0	1	0
113	5	29	11	30	25.0649185	121.5242974	0	1	0
113	5	29	11	36	25.0649937	121.5847089	0	1	0
113	5	29	11	36	25.0649937	121.5847089	0	1	0
113	5	29	11	45	25.0004406	121.58347	0	1	0
113	5	29	11	45	25.0004406	121.58347	0	1	0
113	5	29	11	53	25.0905903	121.5160924	0	2	0
113	5	29	11	53	25.0905903	121.5160924	0	2	0
113	5	29	12	8	24.9876984	121.5756417	0	1	0
113	5	29	12	8	24.9876984	121.5756417	0	1	0
113	5	29	12	48	25.0511864	121.5159531	0	1	0
113	5	29	12	48	25.0511864	121.5159531	0	1	0
113	5	29	12	48	25.0868658	121.5049893	0	1	0
113	5	29	12	48	25.0868658	121.5049893	0	1	0
113	5	29	12	50	25.0263813	121.5484829	0	1	0
113	5	29	12	50	25.0263813	121.5484829	0	1	0
113	5	29	13	25	25.03242103	121.559272	0	1	0
113	5	29	13	25	25.03242103	121.559272	0	1	0
113	5	29	13	25	25.03242103	121.559272	0	1	0
113	5	29	13	41	25.0444235	121.5462201	0	1	0
113	5	29	13	41	25.0444235	121.5462201	0	1	0
113	5	29	14	0	25.0505095	121.5301075	0	1	0
113	5	29	14	0	25.0505095	121.5301075	0	1	0
113	5	29	14	12	25.0418072	121.5356635	0	1	0
113	5	29	14	12	25.0418072	121.5356635	0	1	0
113	5	29	14	45	25.1277528	121.5048335	0	1	0
113	5	29	14	45	25.1277528	121.5048335	0	1	0
113	5	29	15	20	25.09581529	121.5312483	0	1	0
113	5	29	15	20	25.09581529	121.5312483	0	1	0
113	5	29	15	44	25.06859405	121.5840093	0	1	0
113	5	29	15	44	25.06859405	121.5840093	0	1	0
113	5	29	16	3	25.1350886	121.5025431	0	1	0
113	5	29	16	3	25.1350886	121.5025431	0	1	0
113	5	29	16	20	25.06166963	121.5751353	0	2	0
113	5	29	16	20	25.06166963	121.5751353	0	2	0
113	5	29	16	27	25.0270684	121.5572926	0	1	0
113	5	29	16	27	25.0270684	121.5572926	0	1	0
113	5	29	16	33	25.0669098	121.5435181	0	1	0
113	5	29	16	33	25.0669098	121.5435181	0	1	0
113	5	29	16	39	25.1142158	121.5154288	0	1	0
113	5	29	16	39	25.1142158	121.5154288	0	1	0
113	5	29	16	58	25.07898083	121.5777169	0	1	0
113	5	29	16	58	25.07898083	121.5777169	0	1	0
113	5	29	17	15	25.0635484	121.5904267	0	1	0
113	5	29	17	15	25.0635484	121.5904267	0	1	0
113	5	29	17	15	25.0528556	121.6130297	0	3	0
113	5	29	17	15	25.0528556	121.6130297	0	3	0
113	5	29	17	15	25.0528556	121.6130297	0	3	0
113	5	29	17	20	25.0984034	121.5349707	0	2	0
113	5	29	17	20	25.0984034	121.5349707	0	2	0
113	5	29	17	20	25.0984034	121.5349707	0	2	0
113	5	29	17	20	25.0984034	121.5349707	0	2	0
113	5	29	17	30	25.08637241	121.5075549	0	1	0
113	5	29	17	30	25.08637241	121.5075549	0	1	0
113	5	29	17	40	25.0451756	121.5334612	0	2	0
113	5	29	17	40	25.0451756	121.5334612	0	2	0
113	5	29	17	40	25.07555089	121.5797576	0	1	0
113	5	29	17	40	25.07555089	121.5797576	0	1	0
113	5	29	17	45	25.0631404	121.5088458	0	2	0
113	5	29	17	45	25.0631404	121.5088458	0	2	0
113	5	29	17	45	25.0631404	121.5088458	0	2	0
113	5	29	18	6	25.0425809	121.5461481	0	1	0
113	5	29	18	6	25.0425809	121.5461481	0	1	0
113	5	29	18	20	25.0455378	121.5672007	0	1	0
113	5	29	18	20	25.0455378	121.5672007	0	1	0
113	5	29	18	28	25.1103304	121.5158442	0	2	0
113	5	29	18	28	25.1103304	121.5158442	0	2	0
113	5	29	18	28	25.1103304	121.5158442	0	2	0
113	5	29	18	32	25.00948946	121.533173	0	3	0
113	5	29	18	32	25.00948946	121.533173	0	3	0
113	5	29	18	32	25.00948946	121.533173	0	3	0
113	5	29	18	45	25.0245012	121.5489835	0	1	0
113	5	29	18	45	25.0245012	121.5489835	0	1	0
113	5	29	18	45	25.05015823	121.5563493	0	3	0
113	5	29	18	45	25.05015823	121.5563493	0	3	0
113	5	29	18	45	25.05015823	121.5563493	0	3	0
113	5	29	19	13	25.0279877	121.4907087	0	1	0
113	5	29	19	13	25.0279877	121.4907087	0	1	0
113	5	29	19	49	25.08042588	121.5916119	0	1	0
113	5	29	19	49	25.08042588	121.5916119	0	1	0
113	5	29	19	57	25.0682063	121.6163912	0	2	0
113	5	29	19	57	25.0682063	121.6163912	0	2	0
113	5	29	19	58	25.1248679	121.5329075	0	1	0
113	5	29	19	58	25.1248679	121.5329075	0	1	0
113	5	29	20	32	25.0435499	121.5132683	0	3	0
113	5	29	20	32	25.0435499	121.5132683	0	3	0
113	5	29	20	32	25.0435499	121.5132683	0	3	0
113	5	29	20	45	25.0221343	121.4982053	0	1	0
113	5	29	20	45	25.0221343	121.4982053	0	1	0
113	5	29	20	56	25.0819754	121.5488156	0	3	0
113	5	29	20	56	25.0819754	121.5488156	0	3	0
113	5	29	20	56	25.0819754	121.5488156	0	3	0
113	5	29	20	58	25.05217336	121.5580194	0	2	0
113	5	29	20	58	25.05217336	121.5580194	0	2	0
113	5	29	21	38	25.0570654	121.516361	0	1	0
113	5	29	21	38	25.0570654	121.516361	0	1	0
113	5	29	21	46	25.0633023	121.5077981	0	4	0
113	5	29	21	46	25.0633023	121.5077981	0	4	0
113	5	29	21	46	25.0633023	121.5077981	0	4	0
113	5	29	21	46	25.0633023	121.5077981	0	4	0
113	5	29	21	49	25.01987652	121.5043397	0	1	0
113	5	29	21	49	25.01987652	121.5043397	0	1	0
113	5	29	21	50	25.055932	121.5499497	0	1	0
113	5	29	21	50	25.055932	121.5499497	0	1	0
113	5	29	22	52	24.9963694	121.5725501	0	1	0
113	5	29	22	52	24.9963694	121.5725501	0	1	0
113	5	29	23	58	25.0464667	121.5390735	0	2	0
113	5	29	23	58	25.0464667	121.5390735	0	2	0
113	5	29	23	58	25.0464667	121.5390735	0	2	0
113	5	30	4	40	24.9985767	121.5449567	0	1	0
113	5	30	4	40	24.9985767	121.5449567	0	1	0
113	5	30	6	22	25.10129154	121.533635	0	1	0
113	5	30	6	22	25.10129154	121.533635	0	1	0
113	5	30	7	15	25.0792182	121.5553363	0	1	0
113	5	30	7	15	25.0792182	121.5553363	0	1	0
113	5	30	7	27	25.0626962	121.522292	0	2	0
113	5	30	7	27	25.0626962	121.522292	0	2	0
113	5	30	7	27	25.0626962	121.522292	0	2	0
113	5	30	7	30	25.111824	121.5116916	0	1	0
113	5	30	7	30	25.111824	121.5116916	0	1	0
113	5	30	8	15	25.02428687	121.5523891	0	2	0
113	5	30	8	15	25.02428687	121.5523891	0	2	0
113	5	30	8	24	25.0477373	121.5239775	0	2	0
113	5	30	8	24	25.0477373	121.5239775	0	2	0
113	5	30	8	24	25.0477373	121.5239775	0	2	0
113	5	30	8	37	25.0627694	121.5289582	0	2	0
113	5	30	8	37	25.0627694	121.5289582	0	2	0
113	5	30	8	37	25.0627694	121.5289582	0	2	0
113	5	30	8	38	25.0825015	121.590171	0	2	0
113	5	30	8	38	25.0825015	121.590171	0	2	0
113	5	30	8	58	25.044902	121.5621279	0	1	0
113	5	30	8	58	25.044902	121.5621279	0	1	0
113	5	30	9	13	25.0579654	121.5366613	0	2	0
113	5	30	9	13	25.0579654	121.5366613	0	2	0
113	5	30	9	13	25.0579654	121.5366613	0	2	0
113	5	30	9	13	25.0579654	121.5366613	0	2	0
113	5	30	9	28	25.0245279	121.5491694	0	1	0
113	5	30	9	28	25.0245279	121.5491694	0	1	0
113	5	30	9	28	25.0245279	121.5491694	0	1	0
113	5	30	9	33	25.0310479	121.4912284	0	1	0
113	5	30	9	33	25.0310479	121.4912284	0	1	0
113	5	30	9	46	25.0358162	121.5544394	0	1	0
113	5	30	9	46	25.0358162	121.5544394	0	1	0
113	5	30	9	46	25.0358162	121.5544394	0	1	0
113	5	30	9	46	25.0521925	121.5551512	0	1	0
113	5	30	9	46	25.0521925	121.5551512	0	1	0
113	5	30	9	46	25.0521925	121.5551512	0	1	0
113	5	30	9	57	25.0268267	121.5684489	0	2	0
113	5	30	9	57	25.0268267	121.5684489	0	2	0
113	5	30	10	6	24.9862548	121.5536913	0	1	0
113	5	30	10	6	24.9862548	121.5536913	0	1	0
113	5	30	10	13	25.0867488	121.5099365	0	2	0
113	5	30	10	13	25.0867488	121.5099365	0	2	0
113	5	30	10	30	25.0938164	121.4976926	0	1	0
113	5	30	10	30	25.0938164	121.4976926	0	1	0
113	5	30	10	40	25.0777489	121.5392526	0	1	0
113	5	30	10	40	25.0777489	121.5392526	0	1	0
113	5	30	10	40	25.0777489	121.5392526	0	1	0
